"","player","round","club","opponent","was_home","total_points","goals","assists","minutes","club_elo","opponent_elo","position","value","influence_form","creativity_form","threat_form","ict_index_form","date_hour","kickoff_hour","range_day","team_scoring_form","team_conceded_form","opponent_scoring_form","opponent_conceded_form","xG","xA","shots","key_passes","team_form","opponent_form","fpl_form","goals_90","assists_90","npxG_90","npg_90","xG_90","xGChain_90","xGBuildup_90","xA_90","shots_90","key_passes_90","season"
"8288","Matt Targett","10","AVL","MCI","False",1,0,0,90,1644.78405762,2030.0489502,"FB",44,27.4000000000001,23.8,6,5.725,"2019-10-26 11:30:00","lunchtime kick-off",6.89583333333333,2.75,1.75,3.25,0.75,0,0.019539462402463,0,1,1.375,1.75,6,0.37344398340249,0.37344398340249,0.0638200862031753,0.37344398340249,0.0638200862031753,0.957980843500478,0.644803592525579,0.300236599697611,0.746887966804979,2.61410788381743,"2019/2020"
"8289","Matt Targett","11","AVL","LIV","True",1,0,0,90,1643.33581543,2052.54418945,"FB",44,31.8000000000001,28.55,6,6.65,"2019-11-02 15:00:00","afternoon kick-off",7.14583333333333,2.25,1.75,1.5,0.75,0,0.136143743991852,0,1,1.375,2,6.25,0.27190332326284,0.27190332326284,0.046467192673611,0.27190332326284,0.046467192673611,0.721997306246052,0.493973990581548,0.223914115236695,0.54380664652568,2.17522658610272,"2019/2020"
"8290","Matt Targett","12","AVL","WOL","False",1,0,0,45,1640.69848633,1751.30957031,"FB",44,35.0000000000001,27.9,5.5,6.875,"2019-11-10 14:00:00","lunchtime kick-off",7.95833333333333,2,1.75,1.25,0.75,0,0,0,0,1.125,1.625,4.25,0.25,0.25,0.0427240021526812,0.25,0.0427240021526812,0.523207567632199,0.374066717922689,0.179398600477725,0.5,2,"2019/2020"
"8291","Matt Targett","13","AVL","NEW","True",7,0,0,90,1636.69824219,1717.31420898,"FB",44,27.7000000000002,19.825,5,5.275,"2019-11-25 20:00:00","night kick-off",15.25,1,2,1.5,1.25,0,0.102350428700447,0,2,0.5,1.375,3.25,0.285714285714286,0,0.0488274310316357,0.285714285714286,0.0488274310316357,0.227522690381323,0.0748206824064254,0.177949654736689,0.571428571428571,1.42857142857143,"2019/2020"
"8292","Matt Targett","14","AVL","MUN","False",7,0,1,90,1636.18847656,1801.05456543,"FB",44,17.6500000000002,11.975,0.5,3.025,"2019-12-01 16:30:00","afternoon kick-off",5.85416666666667,1,1.75,2.25,1.5,0,0.407192766666412,0,1,0.5,1.5,2.5,0,0,0,0,0,0.157451674342155,0.128208698970931,0.0737238957413606,0,1.14285714285714,"2019/2020"
"8293","Matt Targett","15","AVL","CHE","False",0,0,0,90,1641.91870117,1868.71191406,"FB",44,22.8500000000002,12.65,0.5,3.6,"2019-12-04 19:30:00","night kick-off",3.125,1.5,1.5,1.25,1,0,0,0,0,0.875,1.125,4,0,0.285714285714286,0,0,0,0.138025860701288,0.108782885330064,0.184481982673917,0,1.14285714285714,"2019/2020"
"8294","Matt Targett","16","AVL","LEI","True",-1,0,0,77,1639.74169922,1824.66308594,"FB",44,22.3000000000001,10.575,0.5,3.325,"2019-12-08 14:00:00","lunchtime kick-off",3.77083333333333,1.5,1.5,2,0.25,0,0.700295567512512,0,3,0.875,2.125,3.75,0,0.285714285714286,0,0,0,0.312424810869353,0.283181835498128,0.145583770104817,0,0.857142857142857,"2019/2020"
"8295","Matt Targett","17","AVL","SHU","False",0,0,0,90,1635.47485352,1672.58666992,"FB",44,24.5000000000001,21.275,1,4.675,"2019-12-14 15:00:00","afternoon kick-off",6.04166666666667,1.5,2,1.5,1.75,0,0.0462549552321434,0,1,0.875,1.25,3.25,0,0.259365994236311,0,0,0,0.451501155706922,0.424954938871373,0.313791033599837,0,1.55619596541787,"2019/2020"
"8296","Matt Targett","18","AVL","SOU","True",1,0,0,90,1627.57946777,1635.72375488,"FB",44,21.7000000000002,21.8,1,4.45,"2019-12-21 15:00:00","afternoon kick-off",7,1,2.5,1.25,1.25,0,0.30246913433075,0,2,0.375,1,1.5,0,0.259365994236311,0,0,0,0.35040434417704,0.338407381724899,0.299241775351574,0,1.29682997118156,"2019/2020"
"8297","Matt Targett","19","AVL","NOR","True",6,0,0,90,1614.46569824,1596.00549316,"FB",44,17.0000000000001,23.35,1,4.15,"2019-12-26 15:00:00","afternoon kick-off",5,0.75,2.75,1,1.75,0,0.084867388010025,0,1,0,0.375,0,0,0,0,0,0,0.451102227359065,0.435355204326619,0.272080026330797,0,1.55619596541787,"2019/2020"
"8298","Youri Tielemans","1","LEI","WOL","True",3,0,0,90,1738.47180176,1720.12231445,"AM",65,14.7500000000001,25.875,1,4.175,"2019-08-11 13:00:00","lunchtime kick-off",-137.083333333333,0.75,2.25,1.17857142857143,1.42857142857143,0.0661851763725281,0.0459133125841618,3,3,0.5,1.05357142857143,1.5,0,0,0,0,0,0.314797891964143,0.277039154462237,0.294091740800256,0,1.81556195965418,"2019/2020"
"8299","Youri Tielemans","2","LEI","CHE","False",2,0,0,90,1736.25744629,1868.06848145,"AM",65,14.2000000000001,22.6,9.75,4.675,"2019-08-18 15:30:00","afternoon kick-off",7.10416666666667,0.5,1.25,0.666666666666667,1.88888888888889,0.116236060857773,0,3,0,0.75,0.708333333333333,2.5,0,0,0.016546294093132,0,0.016546294093132,0.166992405429482,0.113860567100346,0.11987619753927,0.75,1.75,"2019/2020"
"8300","Youri Tielemans","3","LEI","SHU","False",2,0,0,88,1744.36560059,1635.85009766,"AM",65,12.2500000000001,19.95,15,4.725,"2019-08-24 14:00:00","lunchtime kick-off",5.9375,0.75,1,1.04166666666667,0.708333333333333,0.0222244597971439,0.106308922171593,1,2,1.125,1.54166666666667,3,0,0,0.0456053093075753,0,0.0456053093075753,0.266344960778951,0.199546282179653,0.108312458731234,1.5,1.5,"2019/2020"
"8301","Youri Tielemans","4","LEI","BOU","True",12,1,1,90,1752.63452148,1695.47644043,"AM",64,10.1500000000001,21.775,15.25,4.7,"2019-08-31 14:00:00","lunchtime kick-off",7,1,0.5,1.22222222222222,1.72222222222222,0.691796243190765,0.536613762378693,4,2,1.75,1.01388888888889,3.25,0,0,0.0514472422694694,0,0.0514472422694694,0.196987236511774,0.107376167352972,0.0596035364494977,1.75977653631285,1.50837988826816,"2019/2020"
"8302","Youri Tielemans","5","LEI","MUN","False",2,0,0,90,1759.80334473,1840.04724121,"AM",64,22.0000000000002,25.65,26.25,7.375,"2019-09-14 14:00:00","lunchtime kick-off",14,1.5,0.75,1.75,1,0.0230188891291618,0,1,0,1.75,1.25,4.75,0.251396648044693,0.251396648044693,0.225362498937539,0.251396648044693,0.225362498937539,0.497127256912891,0.133138324170472,0.173171060732124,2.76536312849162,1.75977653631285,"2019/2020"
"8303","Youri Tielemans","6","LEI","TOT","True",2,0,0,83,1747.13146973,1886.6282959,"AM",64,20.4500000000002,20.4,17.25,5.8,"2019-09-21 11:30:00","lunchtime kick-off",6.89583333333333,1.5,1,2,1.25,0.0534599684178829,0.132923558354378,2,2,1.5,1.25,4.5,0.251396648044693,0.251396648044693,0.214510639016022,0.251396648044693,0.214510639016022,0.474432015989246,0.121486322855441,0.161628607847837,2.26256983240223,1.00558659217877,"2019/2020"
"8304","Youri Tielemans","7","LEI","NEW","True",3,0,0,90,1757.27270508,1699.29956055,"AM",64,20.5000000000002,26.525,14,6.1,"2019-09-29 15:30:00","afternoon kick-off",8.16666666666667,1.75,1,0.75,1,0.176219373941422,0.109229356050491,4,1,1.625,1.125,4.5,0.256410256410256,0.256410256410256,0.202692195008962,0.256410256410256,0.202692195008962,0.50666058770357,0.129292030126238,0.198934934078119,2.05128205128205,1.53846153846154,"2019/2020"
"8305","Youri Tielemans","8","LEI","LIV","False",2,0,0,90,1767.73083496,2041.65454102,"AM",64,21.0000000000002,24.05,22,6.725,"2019-10-05 14:00:00","lunchtime kick-off",5.9375,2.5,0.75,2.25,0.5,0,0,0,0,1.5,2.375,4.75,0.254957507082153,0.254957507082153,0.240805956717085,0.254957507082153,0.240805956717085,0.744602783733488,0.323038364684067,0.19855241051139,2.80453257790368,1.27478753541076,"2019/2020"
"8306","Youri Tielemans","9","LEI","BUR","True",9,1,0,90,1766.02490234,1698.16674805,"AM",64,7.50000000000015,17.15,11,3.6,"2019-10-19 14:00:00","lunchtime kick-off",14,2,1,1.5,0.75,0.140376284718513,0.0855178609490395,3,3,1,1.75,2.25,0,0,0.0644273111443683,0,0.0644273111443683,0.435828785319674,0.314166179538913,0.0617387033893434,1.78470254957507,0.764872521246459,"2019/2020"
"8307","Youri Tielemans","10","LEI","SOU","False",11,1,1,90,1779.68652344,1669.12658691,"AM",64,18.9000000000002,24.025,17,6.025,"2019-10-25 19:00:00","night kick-off",6.20833333333333,2.5,1,1,2.5,0.137899771332741,0.215858489274979,2,3,1.5,0.375,4,0.254957507082153,0,0.0943484601614833,0.254957507082153,0.0943484601614833,0.510083343675387,0.352047653103685,0.0835421240279087,2.29461756373938,1.52974504249292,"2019/2020"
"8308","Youri Tielemans","11","LEI","CRY","False",3,0,0,90,1800.41833496,1758.01049805,"AM",65,32.4000000000001,28.575,25.25,8.65,"2019-11-03 14:00:00","lunchtime kick-off",8.79166666666667,4.25,0.75,1.5,1.25,0.0476228408515453,0.0607034489512444,1,1,1.625,1.5,6.25,0.5,0.25,0.113623857498169,0.5,0.113623857498169,0.606163334101439,0.404941029846668,0.102651426568627,2.25,1.75,"2019/2020"
"8309","Youri Tielemans","12","LEI","ARS","True",6,0,1,90,1811.43933105,1860.17285156,"AM",66,31.3500000000001,26.625,18.5,7.675,"2019-11-09 17:30:00","afternoon kick-off",6.14583333333333,3.5,0.75,1,1,0.0863006487488747,0.455938339233398,4,3,1.75,1,6.25,0.5,0.25,0.0814747242256998,0.5,0.0814747242256998,0.419141110032797,0.274105124175548,0.0905199497938157,1.5,1.75,"2019/2020"
"8310","Youri Tielemans","13","LEI","BHA","False",3,0,0,90,1822.11657715,1653.08459473,"AM",67,36.4000000000001,36.7,24.75,9.8,"2019-11-23 15:00:00","afternoon kick-off",13.8958333333333,3.75,0.25,1.75,1.75,0,0.121490091085434,0,1,2.25,1,7.25,0.5,0.5,0.103049886412918,0.5,0.103049886412918,0.523910991847515,0.353691134601831,0.204504534602165,2.5,2.5,"2019/2020"
"8311","Youri Tielemans","14","LEI","EVE","True",2,0,0,90,1817.02270508,1705.22546387,"AM",67,25.0500000000001,30.875,19,7.5,"2019-12-01 16:30:00","afternoon kick-off",8.0625,3.75,0,1.25,1.75,0.0623522289097309,0.399857491254807,2,1,2.375,0.875,5.75,0.25,0.5,0.0679558152332903,0.25,0.0679558152332903,0.640261128544807,0.481089293956757,0.213497592136264,1.75,2,"2019/2020"
"8312","Youri Tielemans","15","LEI","WAT","True",3,0,0,68,1820.99255371,1627.14855957,"AM",67,13.4500000000001,24.175,10.25,4.8,"2019-12-04 19:30:00","night kick-off",3.125,2,0.25,1,1.75,0,0.12456040084362,0,1,2.25,0.625,3.5,0,0.25,0.0490689296275377,0,0.0490689296275377,0.669544219970703,0.583223909139632,0.259497342631221,1.75,1.5,"2019/2020"
"8313","Youri Tielemans","16","LEI","AVL","False",2,0,0,90,1824.66308594,1639.74169922,"AM",67,11.5000000000001,23.475,9.25,4.425,"2019-12-08 14:00:00","lunchtime kick-off",3.77083333333333,2,0.25,1.5,1.5,0.141990467905998,0.0995170176029205,2,2,2.125,0.875,3.5,0,0.266272189349112,0.0395821271872027,0,0.0395821271872027,0.713628593986556,0.60468646901599,0.293391032596312,1.59763313609467,1.59763313609467,"2019/2020"
"8314","Youri Tielemans","17","LEI","NOR","True",2,0,0,90,1837.43115234,1594.49377441,"AM",66,8.10000000000015,18.775,8.5,3.55,"2019-12-14 15:00:00","afternoon kick-off",6.04166666666667,2.5,0.5,1.5,1.5,0.0411636382341385,0.140666097402573,2,1,2.25,0.875,2.5,0,0,0.054410777258626,0,0.054410777258626,0.764519843829454,0.655902170923334,0.19848594695506,1.06508875739645,1.33136094674556,"2019/2020"
"8315","Youri Tielemans","18","LEI","MCI","False",2,0,0,76,1830.38171387,2003.40197754,"AM",65,10.1500000000001,20.775,10,4.1,"2019-12-21 17:30:00","afternoon kick-off",7.10416666666667,2.25,0.75,2.5,1.25,0,0.0223325528204441,0,1,1.875,1.625,2.25,0,0,0.0653715093328049,0,0.0653715093328049,0.604016261957806,0.48281857545471,0.203591984140097,1.59763313609467,1.33136094674556,"2019/2020"
"8316","Youri Tielemans","19","LEI","LIV","True",2,0,0,90,1826.24719238,2059.82519531,"AM",65,8.05000000000015,18.675,8.5,3.525,"2019-12-26 20:00:00","night kick-off",5.10416666666667,2,1.25,3,0.75,0.041155282407999,0,1,0,1.375,2.125,2.25,0,0,0.0508761405944824,0,0.0508761405944824,0.345232036585609,0.229913975733022,0.107521130185988,1.11111111111111,1.38888888888889,"2019/2020"
"8317","James Tomkins","1","CRY","EVE","True",0,0,0,0,1742.47094727,1769.51879883,"CB",50,9.85000000000015,15.95,10,3.575,"2019-08-10 14:00:00","lunchtime kick-off",-138.25,1.5,2.25,1.33333333333333,1.33333333333333,0,0,0,0,0.875,1.125,2,0,0,0.0583463727437347,0,0.0583463727437347,0.248964421795627,0.162673700073292,0.0682844222668624,1.30057803468208,1.04046242774566,"2019/2020"
"8318","James Tomkins","2","CRY","SHU","False",0,0,0,0,1741.52307129,1623.42260742,"CB",50,6.65000000000015,9.49999999999996,4.5,2.05,"2019-08-18 13:00:00","lunchtime kick-off",7.95833333333333,0.5,2,0.958333333333333,1.08333333333333,0,0,0,0,0.5,1.16666666666667,1.5,0,0,0.0289402455382515,0,0.0289402455382515,0.0981731220963412,0.0165322595421457,0.0573042129690294,1.0546875,0.703125,"2019/2020"
"8319","James Tomkins","3","CRY","MUN","False",0,0,0,0,1735.01696777,1854.4864502,"CB",50,3.10000000000015,4.02499999999996,2.5,0.950000000000002,"2019-08-24 14:00:00","lunchtime kick-off",6.04166666666667,0.25,2,1.75,0.90625,0,0,0,0,0.25,1.328125,1,0,0,0.0223131049199995,0,0.0223131049199995,0.0483374822750149,0.0139163657798465,0.012108010565301,0.542168674698795,0.542168674698795,"2019/2020"
"8320","James Tomkins","4","CRY","AVL","True",0,0,0,0,1748.97058105,1621.9029541,"CB",50,2.10000000000015,0.949999999999961,2,0.500000000000002,"2019-08-31 14:00:00","lunchtime kick-off",7,0.5,1.5,1.41666666666667,1.45833333333333,0,0,0,0,0.875,0.833333333333333,0.5,0,0,0.041155282407999,0,0.041155282407999,0.041155282407999,0,0,1,0,"2019/2020"
"8321","James Tomkins","5","CRY","TOT","False",0,0,0,0,1752.69274902,1890.06103516,"CB",50,1.46993528460371e-13,-3.88578058618805e-14,0,1.99840144432528e-15,"2019-09-14 14:00:00","lunchtime kick-off",14,0.75,0.5,1.75,1.5,0,0,0,0,1.375,1.25,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
"8322","James Tomkins","6","CRY","WOL","True",0,0,0,0,1737.55651855,1701.41064453,"CB",50,1.46993528460371e-13,-3.88578058618805e-14,0,1.99840144432528e-15,"2019-09-22 13:00:00","lunchtime kick-off",7.95833333333333,0.75,1.5,1.5,2.5,0,0,0,0,1.125,0.5,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
"8323","James Tomkins","7","CRY","NOR","True",0,0,0,0,1734.9017334,1635.63244629,"CB",50,1.46993528460371e-13,-3.88578058618805e-14,0,1.99840144432528e-15,"2019-09-28 14:00:00","lunchtime kick-off",6.04166666666667,1,1.5,1.25,2.25,0,0,0,0,1.375,0.5,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
"8324","James Tomkins","8","CRY","WHU","False",0,0,0,0,1739.46020508,1746.6307373,"CB",50,1.46993528460371e-13,-3.88578058618805e-14,0,1.99840144432528e-15,"2019-10-05 16:30:00","afternoon kick-off",7.10416666666667,1,1.25,1.5,0.5,0,0,0,0,1.25,1.75,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
"8325","James Tomkins","9","CRY","MCI","True",1,0,0,82,1749.05041504,2013.76757812,"CB",50,1.46993528460371e-13,-3.88578058618805e-14,0,1.99840144432528e-15,"2019-10-19 16:30:00","afternoon kick-off",14,1.25,1.5,3.25,1.5,0,0,0,0,1.375,1.125,0,0,0,0,0,0,0,0,0,0,0,"2019/2020"
"8326","James Tomkins","10","CRY","ARS","False",1,0,0,90,1752.99584961,1877.86352539,"CB",50,4.15000000000015,0.0249999999999611,0,0.425000000000002,"2019-10-27 16:30:00","afternoon kick-off",8,1.25,1,1.25,1,0,0,0,0,1.375,1.375,0.25,0,0,0,0,0,0,0,0,0,0,"2019/2020"
"8327","James Tomkins","11","CRY","LEI","True",0,0,0,90,1758.01049805,1800.41833496,"CB",50,6.40000000000015,0.0749999999999612,1,0.750000000000002,"2019-11-03 14:00:00","lunchtime kick-off",6.89583333333333,1.5,1.25,4.25,0.75,0,0,0,0,1.5,1.625,0.5,0,0,0,0,0,0.316482886325481,0.316482886325481,0,0,0,"2019/2020"
"8328","James Tomkins","12","CRY","CHE","False",1,0,0,90,1744.83166504,1895.22094727,"CB",50,8.30000000000015,0.0999999999999611,1,0.950000000000002,"2019-11-09 12:30:00","lunchtime kick-off",5.9375,1,1.75,2.75,1,0.360670536756516,0,1,0,1,2.375,0.5,0,0,0,0,0,0.207767391022835,0.207767391022835,0,0,0,"2019/2020"
"8329","James Tomkins","13","CRY","LIV","True",1,0,0,90,1740.19848633,2061.50341797,"CB",50,14.1000000000001,0.149999999999961,2,1.625,"2019-11-23 15:00:00","afternoon kick-off",14.1041666666667,0.5,2,2,1,0,0.0580232106149197,0,1,0.375,2,0.75,0,0,0.0922168986025183,0,0.0922168986025183,0.169705964667215,0.169705964667215,0,0.255681818181818,0,"2019/2020"
"8330","James Tomkins","14","CRY","BUR","False",8,0,0,90,1724.87792969,1696.42150879,"CB",50,17.7000000000001,2.74999999999996,3,2.35,"2019-11-30 15:00:00","afternoon kick-off",7,0.75,2,2,1.75,0,0,0,0,0.375,1.125,0.75,0,0,0.090167634189129,0,0.090167634189129,0.180440523661673,0.165934721007943,0.0145058026537299,0.25,0.25,"2019/2020"
"8331","James Tomkins","15","CRY","BOU","True",6,0,0,90,1737.40405273,1683.35461426,"CB",50,22.9500000000001,3.44999999999996,3,2.95,"2019-12-03 19:30:00","night kick-off",3.1875,0.75,1.5,1.25,1.75,0,0,0,0,0.625,0.5,2.5,0,0,0.090167634189129,0,0.090167634189129,0.158831783570349,0.144325980916619,0.0145058026537299,0.25,0.25,"2019/2020"
"8332","James Tomkins","16","CRY","WAT","False",5,0,0,90,1742.58666992,1623.47802734,"CB",50,24.7000000000001,3.44999999999996,3.5,3.175,"2019-12-07 15:00:00","afternoon kick-off",3.8125,1,1,0.75,1.75,0,0,0,0,1.125,0.625,4,0,0,0.090167634189129,0,0.090167634189129,0.158831783570349,0.144325980916619,0.0145058026537299,0.25,0.25,"2019/2020"
"8333","James Tomkins","17","CRY","BHA","True",5,0,1,90,1745.18786621,1651.1361084,"CB",50,20.6500000000001,3.39999999999996,2.5,2.675,"2019-12-16 19:45:00","night kick-off",9.19791666666667,1,0.5,1.25,1.75,0.0618777349591255,0.0609226785600185,1,1,1.5,0.875,5,0,0,0,0,0,0.144105552695692,0.129599750041962,0.0145058026537299,0,0.25,"2019/2020"
"8334","James Tomkins","18","CRY","NEW","False",2,0,0,90,1741.08239746,1712.86987305,"CB",50,24.5000000000001,3.37499999999996,2.5,3.05,"2019-12-21 15:00:00","afternoon kick-off",4.80208333333333,1,0.25,1.5,1,0,0,0,0,1.75,1.375,6,0,0.25,0.0154694337397814,0,0.0154694337397814,0.157507412135601,0.142276742495596,0.0152306696400046,0.25,0.25,"2019/2020"
"8335","James Tomkins","19","CRY","WHU","True",2,0,0,90,1733.7322998,1697.65734863,"CB",50,22.4500000000001,2.67499999999996,1.5,2.675,"2019-12-26 15:00:00","afternoon kick-off",5,0.5,0.5,0.75,1.25,0.0241223033517599,0,1,0,1.125,1.25,4.5,0,0.25,0.0154694337397814,0,0.0154694337397814,0.0854274742305277,0.0701968045905232,0.0152306696400046,0.25,0.25,"2019/2020"
"8336","Adama Traoré","1","WOL","LEI","False",0,0,0,0,1720.12231445,1738.47180176,"AM",50,21.5500000000001,2.72499999999996,2,2.625,"2019-08-11 13:00:00","lunchtime kick-off",-137.083333333333,0.75,0.75,1.44444444444444,1.13888888888889,0,0,0,0,1.125,1.23611111111111,3.5,0,0.25,0.0215000095777214,0,0.0215000095777214,0.286653291434049,0.271422621794045,0.0152306696400046,0.5,0.25,"2019/2020"
"8337","Adama Traoré","2","WOL","MUN","True",1,0,0,45,1722.90344238,1853.31298828,"AM",50,19.8000000000001,2.72499999999996,2,2.45,"2019-08-19 19:00:00","night kick-off",8.25,0.75,0.75,1.8125,0.8125,0.0390348173677921,0.0191860478371382,1,1,1.125,1.375,2.25,0,0.333333333333333,0.0286666794369618,0,0.0286666794369618,0.382204388578733,0.361896829058727,0.0203075595200062,0.666666666666667,0.333333333333333,"2019/2020"
"8338","Adama Traoré","3","WOL","BUR","True",1,0,0,14,1736.86218262,1692.74157715,"AM",50,9.65000000000014,4.09999999999996,2.5,1.625,"2019-08-25 15:30:00","afternoon kick-off",5.85416666666667,0.75,0.75,1.5,1,0.0357763096690178,0,1,0,1.125,1.05357142857143,1.25,0,0,0.0252628482878208,0,0.0252628482878208,0.437281353771687,0.421667426079512,0.00767441913485528,0.8,0.4,"2019/2020"
"8339","Adama Traoré","4","WOL","EVE","False",2,0,0,90,1738.81420898,1763.82727051,"AM",50,4.35000000000014,4.24999999999996,4.5,1.3,"2019-09-01 13:00:00","lunchtime kick-off",6.89583333333333,1,0.75,0.611111111111111,1.02777777777778,0,0,0,0,1.375,1.125,1,0,0,0.0597584478857133,0,0.0597584478857133,0.551756190373594,0.506568260728413,0.0115888879553184,1.81208053691275,0.604026845637584,"2019/2020"
"8340","Adama Traoré","5","WOL","CHE","True",1,0,0,55,1732.8782959,1864.28222656,"AM",50,4.95000000000014,4.49999999999996,4,1.35,"2019-09-14 14:00:00","lunchtime kick-off",13.0416666666667,1,1.25,1.5,2.25,0,0.0499675869941711,0,1,0.875,1.125,1,0,0,0.0451879290826369,0,0.0451879290826369,0.26232409197212,0.21713616232694,0.0115888879553184,1.20805369127517,0.604026845637584,"2019/2020"
"8341","Adama Traoré","6","WOL","CRY","False",8,0,1,90,1701.41064453,1737.55651855,"AM",50,8.10000000000014,8.44999999999996,4,2.05,"2019-09-22 13:00:00","lunchtime kick-off",7.95833333333333,1.5,2.5,0.75,1.5,0.0840763375163078,0.531022608280182,3,3,0.5,1.125,1.25,0,0,0.0330049089868279,0,0.0330049089868279,0.213643983006477,0.158594549934873,0.0305089565432247,0.882352941176471,0.882352941176471,"2019/2020"
"8342","Adama Traoré","7","WOL","WAT","True",3,0,0,86,1704.06530762,1650.86303711,"AM",50,15.5500000000001,16.925,9.75,4.2,"2019-09-28 14:00:00","lunchtime kick-off",6.04166666666667,1.5,2.5,1,3.5,0,0.12750668823719,0,1,0.625,0.625,3,0,0.36144578313253,0.0433202339224068,0,0.0433202339224068,0.562683920634082,0.317288082294974,0.20999645612326,1.44578313253012,1.44578313253012,"2019/2020"
"8343","Adama Traoré","8","WOL","MCI","False",16,2,0,90,1715.98376465,2036.05639648,"AM",50,19.1000000000001,21.85,9.75,5.05,"2019-10-06 13:00:00","lunchtime kick-off",7.95833333333333,1.75,2.25,4.25,1,0.675355076789856,0.316479533910751,2,1,0.875,1.625,3.5,0,0.280373831775701,0.0235728049111143,0,0.0235728049111143,0.464199410977766,0.283876370603793,0.198643986031274,0.841121495327103,1.4018691588785,"2019/2020"
"8344","Adama Traoré","9","WOL","SOU","True",2,0,0,90,1738.27270508,1656.53283691,"AM",51,36.8500000000001,25.1,15.75,7.75,"2019-10-19 14:00:00","lunchtime kick-off",13.0416666666667,1.75,1.5,1,2.25,0.0348580256104469,0,1,0,1.5,0.625,7,0.560747663551402,0.280373831775701,0.212924695599859,0.560747663551402,0.212924695599859,0.660286270012366,0.20187875830403,0.287376565632419,1.4018691588785,1.68224299065421,"2019/2020"
